datetime;Eólica;Hidráulica;Nuclear;Solar fotovoltaica;Solar térmica;Térmica renovable;Demanda real;Mercado SPOT
2024-10-01T06:00:00+02:00;5644.33;4105.33;7014.25;18.50;42.50;447.92;24117.75;88.13
2024-10-01T07:00:00+02:00;5560.25;5534.67;7029.00;24.17;41.75;443.67;27437.33333;117.04
2024-10-01T08:00:00+02:00;5319.42;5871.58;7042.17;784.00;40.42;411.00;28694;123.81
2024-10-01T09:00:00+02:00;4899.08;3957.25;7043.83;5330.17;45.08;409.83;28699.33333;100
2024-10-01T10:00:00+02:00;4332.08;2281.42;7037.83;10275.33;253.17;421.92;28403.66667;99.54
2024-10-01T11:00:00+02:00;4196.42;1293.00;7016.75;13229.50;212.58;419.33;28135.25;79.49
2024-10-01T12:00:00+02:00;4348.25;738.25;6992.25;15240.67;249.50;413.50;28196.08333;58.48
2024-10-01T13:00:00+02:00;4633.33;574.67;6499.42;16065.50;369.17;464.33;28275.75;55.41
2024-10-01T14:00:00+02:00;5450.42;75.42;6971.42;16152.17;670.00;401.00;28045.16667;56.28
2024-10-01T15:00:00+02:00;6123.67;-311.42;6968.00;16063.42;882.67;400.83;27930.83333;57.98
2024-10-01T16:00:00+02:00;6176.58;-788.08;6963.50;15608.58;1204.25;400.08;28105;55.9
2024-10-01T17:00:00+02:00;6051.08;-457.75;6963.92;13525.75;1557.00;403.67;28711.08333;76.14
2024-10-01T18:00:00+02:00;6125.75;1917.42;6973.75;8547.08;1569.08;407.67;28775.5;103.57
2024-10-01T19:00:00+02:00;5673.08;5554.75;6987.58;1942.50;1017.92;409.83;29530.41667;143.44
2024-10-01T20:00:00+02:00;5402.75;6167.00;7002.17;43.17;546.67;454.92;31599.58333;173.81
2024-10-01T21:00:00+02:00;5399.25;6162.83;7014.08;29.08;411.50;459.92;30701.25;165.98
2024-10-01T22:00:00+02:00;5589.25;5307.33;7022.25;25.67;320.25;460.00;27785.5;125.45
2024-10-01T23:00:00+02:00;5830.25;4469.00;7023.67;24.00;240.67;440.75;25207;110.6
2024-10-02T00:00:00+02:00;6085.17;4394.25;7025.42;24.08;177.25;459.17;23631;98.02
2024-10-02T01:00:00+02:00;6829.50;3567.67;7025.58;24.00;48.92;437.17;22532;99
2024-10-02T02:00:00+02:00;7300.00;2305.67;7031.33;24.00;10.00;422.17;21792.25;98.02
2024-10-02T03:00:00+02:00;7084.17;2264.17;7030.00;24.00;14.08;416.42;21316.5;88.66
2024-10-02T04:00:00+02:00;6801.08;2085.42;7031.50;24.00;132.17;415.08;21332.33333;86.43
2024-10-02T05:00:00+02:00;6887.42;2496.50;7032.50;24.00;25.33;415.92;21942.83333;81.59
2024-10-02T06:00:00+02:00;7397.58;2860.92;7028.50;19.42;25.08;454.50;24271.41667;101.6
2024-10-02T07:00:00+02:00;8175.67;4788.42;7027.67;21.25;22.00;427.92;27640.91667;119.48
2024-10-02T08:00:00+02:00;8458.33;5119.75;7018.92;527.33;21.08;407.42;29197.91667;124.24
2024-10-02T09:00:00+02:00;8243.75;4015.92;7009.17;4133.83;25.42;413.17;29312.58333;109.25
2024-10-02T10:00:00+02:00;8006.50;2042.58;7000.33;9198.42;139.83;429.83;29255.75;90.22
2024-10-02T11:00:00+02:00;7590.50;1224.25;7009.33;11766.42;564.75;429.17;29541.75;88.66
2024-10-02T12:00:00+02:00;8797.08;657.75;6990.50;12836.25;712.17;417.42;29878.25;87.26
2024-10-02T13:00:00+02:00;9358.00;133.08;6975.67;12651.50;661.75;410.17;30074.41667;78.38
2024-10-02T14:00:00+02:00;10234.50;-143.75;6959.50;12021.83;427.00;412.58;29752.41667;65
2024-10-02T15:00:00+02:00;10604.83;-271.50;6956.50;10674.58;442.17;411.75;29295.16667;65
2024-10-02T16:00:00+02:00;11083.50;1224.00;6955.33;8431.67;353.17;413.58;29512.5;71.5
2024-10-02T17:00:00+02:00;11374.92;1933.00;6949.08;5710.92;367.08;416.75;29652;79.44
2024-10-02T18:00:00+02:00;12182.75;2312.42;6958.00;3623.00;324.92;418.83;29656.16667;101.84
2024-10-02T19:00:00+02:00;12266.08;3914.50;6970.25;786.92;219.42;455.17;30315.91667;116.86
2024-10-02T20:00:00+02:00;12056.75;4794.33;6981.00;79.67;111.00;434.92;31978.33333;117.25
2024-10-02T21:00:00+02:00;13441.83;4282.67;6981.67;70.17;98.00;417.83;31222.08333;100
2024-10-02T22:00:00+02:00;13238.75;2945.75;6991.75;61.17;83.83;428.25;28253.41667;93.55
2024-10-02T23:00:00+02:00;12909.00;2444.75;6991.67;23.42;76.50;404.92;25921.5;85
2024-10-03T00:00:00+02:00;13411.50;2320.83;6988.33;23.00;73.50;362.33;24309.75;59.36
2024-10-03T01:00:00+02:00;13458.83;1877.58;6973.75;23.00;28.25;373.50;23334.41667;40
2024-10-03T02:00:00+02:00;13022.42;1305.50;6962.92;23.00;10.08;373.17;22687.75;40
2024-10-03T03:00:00+02:00;11698.25;1297.25;6957.75;23.00;285.17;362.00;22497.16667;17.8
2024-10-03T04:00:00+02:00;10418.75;1909.25;6963.58;23.00;9.08;360.33;22155.25;8
2024-10-03T05:00:00+02:00;10134.17;2273.08;6971.17;23.00;10.00;351.75;22509.33333;32.57
2024-10-03T06:00:00+02:00;10066.42;3014.33;6973.08;23.00;9.25;347.92;24697.33333;57.17
2024-10-03T07:00:00+02:00;10487.92;4369.50;6977.92;24.75;7.92;340.33;27886.83333;77.63
2024-10-03T08:00:00+02:00;10086.00;5008.58;6986.42;636.75;9.50;353.75;29331.91667;86.74
2024-10-03T09:00:00+02:00;9468.75;3488.50;6977.83;5827.00;11.50;329.83;29448.33333;74.61
2024-10-03T10:00:00+02:00;8987.92;1674.75;6973.00;11725.08;164.58;314.67;28883.41667;50.1
2024-10-03T11:00:00+02:00;8567.83;818.83;6973.67;14378.75;771.33;307.67;28572.58333;45
2024-10-03T12:00:00+02:00;8292.17;77.58;6976.67;14856.25;1020.08;283.42;28309.83333;40
2024-10-03T13:00:00+02:00;8000.83;-375.58;6977.42;15445.67;1007.67;276.58;28182.75;31.67
2024-10-03T14:00:00+02:00;7603.92;-503.75;6974.75;15568.58;940.33;276.50;27520.58333;24.47
2024-10-03T15:00:00+02:00;7785.83;-527.83;6970.83;15109.25;991.50;279.83;27205.5;15.1
2024-10-03T16:00:00+02:00;7562.08;-190.00;6973.25;13970.08;771.58;279.50;27275.25;14
2024-10-03T17:00:00+02:00;8674.92;385.75;6979.75;11437.33;620.83;288.67;27956.08333;47.88
2024-10-03T18:00:00+02:00;9467.08;2549.75;6976.00;6070.42;424.42;335.67;28841.16667;74.61
2024-10-03T19:00:00+02:00;8438.00;5744.58;6986.42;1100.83;268.58;355.42;29485.75;109.52
2024-10-03T20:00:00+02:00;7564.67;6441.83;7004.25;64.33;215.92;357.25;31777.16667;125
2024-10-03T21:00:00+02:00;7016.75;6567.67;7017.08;54.33;179.00;368.00;31007.5;126.98
2024-10-03T22:00:00+02:00;6449.83;6056.50;7027.17;54.00;69.92;381.33;28036.66667;99.99
2024-10-03T23:00:00+02:00;6227.25;5431.50;7032.25;54.00;31.17;402.25;25614.66667;91.88
2024-10-04T00:00:00+02:00;6192.33;4437.58;7031.83;54.00;21.08;411.50;24262.75;99
2024-10-04T01:00:00+02:00;5926.50;3768.50;7037.42;54.00;18.58;408.08;23047.41667;100.2
2024-10-04T02:00:00+02:00;5652.42;3685.08;7035.08;54.00;10.17;415.58;22318;98.02
2024-10-04T03:00:00+02:00;5458.75;3901.25;7038.17;54.00;10.08;416.42;21985.66667;94.8
2024-10-04T04:00:00+02:00;5538.50;3886.25;7039.50;54.00;10.17;426.42;21758.16667;102.68
2024-10-04T05:00:00+02:00;5668.33;4152.83;7041.08;54.00;9.58;413.67;22191;99.54
2024-10-04T06:00:00+02:00;5766.25;4591.08;7039.42;54.00;9.17;407.58;24382.33333;103
2024-10-04T07:00:00+02:00;6209.00;5845.33;7041.42;57.42;10.25;407.42;27642.91667;127.79
2024-10-04T08:00:00+02:00;5874.08;6518.58;7041.58;748.17;10.33;418.00;28802.91667;141.37
2024-10-04T09:00:00+02:00;5379.75;5843.75;7040.75;6157.50;11.92;369.67;28863.16667;116.57
2024-10-04T10:00:00+02:00;4838.33;3561.42;7040.83;11909.58;202.25;360.42;28318.58333;100.11
2024-10-04T11:00:00+02:00;4775.25;1977.58;7041.83;14275.00;574.75;357.92;27620.5;76.39
2024-10-04T12:00:00+02:00;4784.00;865.67;7038.50;16099.17;655.17;358.75;27375.5;60.2
2024-10-04T13:00:00+02:00;5170.67;211.83;7034.58;16511.75;753.67;365.17;27521.91667;59.3
2024-10-04T14:00:00+02:00;5443.67;-328.08;7018.08;16107.33;764.17;369.25;27201.08333;50
2024-10-04T15:00:00+02:00;5455.50;-790.92;6997.25;15649.83;959.50;370.08;26591.75;49.1
2024-10-04T16:00:00+02:00;5586.75;-723.25;6984.33;14579.75;1267.50;368.92;26615.41667;57.88
2024-10-04T17:00:00+02:00;5501.17;-1.00;6977.75;12935.67;1448.17;366.25;27094.83333;77.42
2024-10-04T18:00:00+02:00;5181.67;2343.33;6988.75;7982.42;1435.83;395.75;27726;100.2
2024-10-04T19:00:00+02:00;4439.50;5666.42;7000.92;1648.17;896.25;413.25;28468.83333;137.24
2024-10-04T20:00:00+02:00;4413.92;7211.25;7012.67;64.83;526.92;447.17;30164.83333;146.03
2024-10-04T21:00:00+02:00;4014.67;7529.33;7022.08;56.83;403.25;447.17;29581.16667;146.41
2024-10-04T22:00:00+02:00;3606.50;6920.33;7029.08;56.00;318.00;447.50;27106.83333;117.17
2024-10-04T23:00:00+02:00;3407.25;6489.25;7032.25;56.00;254.00;450.50;24907;115
2024-10-05T00:00:00+02:00;3268.75;5987.92;7033.33;55.17;227.50;448.33;23691.5;93.1
2024-10-05T01:00:00+02:00;2858.00;5961.42;7035.33;55.00;193.58;455.67;22440.5;85.98
2024-10-05T02:00:00+02:00;2594.00;6182.42;7039.00;54.83;104.92;462.17;21501.25;85.5
2024-10-05T03:00:00+02:00;2892.75;5869.83;7039.92;54.58;58.50;462.50;20994.16667;85.5
2024-10-05T04:00:00+02:00;3184.50;5355.58;7039.33;54.58;23.67;461.75;20610.5;82.47
2024-10-05T05:00:00+02:00;3512.25;5104.75;7039.58;55.00;19.17;449.33;20434.75;79.82
2024-10-05T06:00:00+02:00;3630.92;5159.92;7038.50;55.00;21.50;452.42;20905;86.2
2024-10-05T07:00:00+02:00;3785.17;5912.17;7037.92;56.33;23.00;448.67;22197.83333;100.4
2024-10-05T08:00:00+02:00;4248.33;5501.17;7040.67;566.33;24.67;447.75;22985.33333;109.38
2024-10-05T09:00:00+02:00;4717.17;3600.08;7042.50;5195.42;33.83;425.92;23873.5;89.02
2024-10-05T10:00:00+02:00;4903.33;1282.25;7039.42;10927.75;241.92;422.17;24461.08333;57
2024-10-05T11:00:00+02:00;5358.92;247.92;7035.42;12951.08;711.17;421.42;24328.33333;39.99
2024-10-05T12:00:00+02:00;5353.83;-309.58;6433.83;13735.50;681.75;349.83;24099.16667;2
2024-10-05T13:00:00+02:00;6531.42;-798.25;6999.50;13886.58;672.33;377.67;24197.5;0.00001
2024-10-05T14:00:00+02:00;6807.17;-1303.67;6987.42;12898.58;690.92;375.67;24026.08333;0
2024-10-05T15:00:00+02:00;5818.42;-1401.92;6977.67;12799.42;728.92;372.17;22953.75;0
2024-10-05T16:00:00+02:00;6222.08;-1393.17;6970.42;12414.08;898.50;372.00;22950.08333;0
2024-10-05T17:00:00+02:00;7573.67;-834.75;6962.33;10760.42;1045.58;373.83;23591.83333;0.00044
2024-10-05T18:00:00+02:00;10186.08;487.67;6967.00;6169.58;935.42;407.42;24505.41667;45
2024-10-05T19:00:00+02:00;10592.42;3309.42;6966.58;1203.67;605.25;414.50;25679.5;85.23
2024-10-05T20:00:00+02:00;10718.42;4153.50;6972.50;65.17;300.58;434.25;27384.25;95.18
2024-10-05T21:00:00+02:00;10943.83;3634.83;6985.50;61.00;241.75;430.50;27098.91667;82.47
2024-10-05T22:00:00+02:00;10800.17;3265.67;6996.17;61.00;229.50;429.08;25283.5;77.8
2024-10-05T23:00:00+02:00;10539.00;2966.33;7003.83;61.00;155.08;429.92;23570.41667;67
2024-10-06T00:00:00+02:00;11117.75;2127.50;7000.83;61.00;108.42;407.08;22116.58333;47.4
2024-10-06T01:00:00+02:00;10639.50;768.92;6985.92;61.00;84.42;405.00;20932;30.83
2024-10-06T02:00:00+02:00;10174.67;392.75;6973.42;59.67;55.25;401.33;20144.58333;25
2024-10-06T03:00:00+02:00;10474.50;115.00;6964.25;59.25;20.00;399.17;19510.08333;10.39
2024-10-06T04:00:00+02:00;10148.83;-20.00;6958.25;59.33;11.00;399.00;19296;5
2024-10-06T05:00:00+02:00;9674.58;-21.58;6966.42;59.00;10.75;399.92;19231.41667;4.69
2024-10-06T06:00:00+02:00;9846.08;73.08;6967.42;59.00;11.00;400.92;19648.16667;10.39
2024-10-06T07:00:00+02:00;10018.25;56.25;6975.25;60.25;11.00;399.17;20405.16667;10.39
2024-10-06T08:00:00+02:00;10154.00;144.67;6930.08;477.92;10.58;398.08;20797.25;10.39
2024-10-06T09:00:00+02:00;10032.58;719.25;6878.67;3809.50;12.83;410.83;21694.58333;10.39
2024-10-06T10:00:00+02:00;9411.67;-17.58;6869.58;7666.67;47.75;411.08;22495;3.32
2024-10-06T11:00:00+02:00;8317.67;-414.75;6865.17;9913.17;192.67;400.92;22705.83333;0.00001
2024-10-06T12:00:00+02:00;7328.75;-697.33;6860.42;11379.75;417.92;368.83;22756.75;0
2024-10-06T13:00:00+02:00;8021.58;-790.67;6857.67;11552.58;514.17;352.92;23363;-0.00001
2024-10-06T14:00:00+02:00;8370.75;-870.00;6849.50;11323.58;495.58;351.33;23440.5;-0.00001
2024-10-06T15:00:00+02:00;6039.92;-967.17;6843.92;10455.58;337.50;330.83;22160.83333;-0.00001
2024-10-06T16:00:00+02:00;6742.50;-663.75;6772.75;10030.83;416.25;362.83;22089.5;0
2024-10-06T17:00:00+02:00;8549.58;140.17;6620.33;8209.42;514.75;388.00;22642.83333;0.00044
2024-10-06T18:00:00+02:00;9212.92;1062.58;6497.33;4427.42;454.33;394.58;23433.91667;17.76
2024-10-06T19:00:00+02:00;8813.08;3353.08;6404.75;757.67;216.08;403.25;24864;59.03
2024-10-06T20:00:00+02:00;8748.42;5030.58;6289.08;62.25;140.33;431.08;27256.83333;78.05
2024-10-06T21:00:00+02:00;9153.08;4665.42;6179.25;60.00;136.00;433.58;27161.58333;85.23
2024-10-06T22:00:00+02:00;9505.83;3611.75;6076.08;60.00;80.67;422.67;25563;63.5
2024-10-06T23:00:00+02:00;9570.50;2798.92;6017.67;60.00;35.08;414.67;23669.83333;54.9
2024-10-07T00:00:00+02:00;9733.00;1495.58;5975.58;58.50;11.25;406.67;22095.5;65.08
2024-10-07T01:00:00+02:00;9562.42;873.08;5978.08;57.00;10.25;406.92;21109.08333;46.34
2024-10-07T02:00:00+02:00;9439.33;680.92;5978.33;55.50;10.00;408.83;20645.75;40
2024-10-07T03:00:00+02:00;9390.08;434.83;5981.25;55.00;10.00;405.33;20374.83333;30.1
2024-10-07T04:00:00+02:00;9035.33;613.50;5986.08;55.00;10.00;404.08;20426.66667;29.97
2024-10-07T05:00:00+02:00;8966.58;1017.58;5986.92;55.00;10.00;404.00;21063.16667;30.1
2024-10-07T06:00:00+02:00;9664.25;2552.17;5997.83;55.00;10.42;403.08;23667.75;52.02
2024-10-07T07:00:00+02:00;9842.58;4858.08;6010.33;55.75;8.92;413.83;27235.25;84.5
2024-10-07T08:00:00+02:00;9338.33;5654.92;5520.75;300.08;10.00;387.25;29028.08333;108.32
2024-10-07T09:00:00+02:00;10832.92;4975.42;6033.25;2052.67;11.67;392.58;29255.25;91.75
2024-10-07T10:00:00+02:00;11437.50;4133.50;6036.17;4528.08;16.08;402.25;29540.91667;65.98
2024-10-07T11:00:00+02:00;12132.17;3408.67;6032.50;6326.83;15.00;416.67;29537.83333;56.01
2024-10-07T12:00:00+02:00;12755.92;2651.50;6010.00;7491.67;19.25;401.33;29698.25;44.71
2024-10-07T13:00:00+02:00;12769.42;2348.58;5991.33;8780.83;32.42;408.33;30152.5;30.1
2024-10-07T14:00:00+02:00;12534.83;2226.92;5976.00;8564.75;17.17;410.92;29615.16667;27.08
2024-10-07T15:00:00+02:00;12625.00;2248.58;5965.67;7776.17;24.50;410.08;29079.41667;26.83
2024-10-07T16:00:00+02:00;13908.17;2572.75;5967.83;6170.83;30.67;410.92;29078.75;30.25
2024-10-07T17:00:00+02:00;15139.25;2488.00;5976.00;4121.50;24.42;397.25;29226;50.24
2024-10-07T18:00:00+02:00;14855.25;2969.75;5974.33;2315.67;23.08;404.25;29200.41667;68
2024-10-07T19:00:00+02:00;13655.42;4505.00;5980.50;555.83;27.83;406.83;30189.75;73.61
2024-10-07T20:00:00+02:00;13942.92;5175.75;5992.17;64.58;11.67;417.08;32140;85.01
2024-10-07T21:00:00+02:00;14179.58;3945.83;6010.00;60.25;8.50;425.33;31225.33333;67.73
2024-10-07T22:00:00+02:00;14296.25;2429.50;6022.83;60.00;8.67;425.08;27922.66667;65.8
2024-10-07T23:00:00+02:00;13642.75;2004.33;6032.17;58.67;10.00;412.83;25288.91667;61.39
2024-10-08T00:00:00+02:00;12935.17;3031.25;6035.75;55.42;10.42;367.92;23716;33.1
2024-10-08T01:00:00+02:00;13390.83;1738.50;6038.83;54.00;8.50;373.83;22587.83333;24.35
2024-10-08T02:00:00+02:00;14265.50;537.58;6042.92;54.00;8.33;368.50;21812.66667;19.57
2024-10-08T03:00:00+02:00;13991.58;-99.17;6045.25;54.25;10.00;373.92;21505.91667;7
2024-10-08T04:00:00+02:00;13934.33;-189.08;6045.58;54.00;10.33;374.00;21502.83333;4.9
2024-10-08T05:00:00+02:00;14622.83;306.83;6042.42;54.00;10.33;374.00;22009;21.54
2024-10-08T06:00:00+02:00;15132.17;1870.00;6044.67;54.00;9.67;382.67;24237.83333;39.58
2024-10-08T07:00:00+02:00;14914.25;3550.08;6051.25;55.08;10.00;382.67;27636.25;52.98
2024-10-08T08:00:00+02:00;14857.92;4428.33;6054.92;410.33;10.08;379.67;29238.33333;77.71
2024-10-08T09:00:00+02:00;14064.58;3835.33;6059.17;3666.92;10.58;385.42;29318.75;48.38
2024-10-08T10:00:00+02:00;14149.75;1621.75;6060.92;7311.50;24.42;376.50;28739.75;30.1
2024-10-08T11:00:00+02:00;14430.83;420.67;6061.33;8878.42;70.42;368.08;28455.75;3.32
2024-10-08T12:00:00+02:00;13795.75;-60.58;6059.00;9984.67;121.25;331.75;28461.91667;3.32
2024-10-08T13:00:00+02:00;11243.42;-440.08;6058.58;10425.92;116.83;330.83;28249.41667;0.00097
2024-10-08T14:00:00+02:00;12108.17;-800.83;6057.33;10315.92;171.58;331.92;27712.58333;0.00001
2024-10-08T15:00:00+02:00;10859.25;-878.92;6055.00;9889.58;237.58;327.33;27430.16667;0
2024-10-08T16:00:00+02:00;11168.25;-820.33;6055.33;9153.50;355.17;332.08;27348.75;0.00051
2024-10-08T17:00:00+02:00;13713.42;-325.08;6051.00;7037.17;475.08;340.08;27698.33333;5
2024-10-08T18:00:00+02:00;12458.75;2398.92;6054.42;3727.25;325.42;334.67;28235;48.38
2024-10-08T19:00:00+02:00;11892.33;3773.42;5551.75;674.75;144.17;314.00;29607.25;79.9
2024-10-08T20:00:00+02:00;13942.25;4714.75;6057.08;58.92;67.08;347.58;31811;90
2024-10-08T21:00:00+02:00;14087.08;4472.08;6057.50;54.17;54.58;358.08;31049.33333;83.19
2024-10-08T22:00:00+02:00;13995.58;3354.42;6058.83;54.00;12.67;358.08;28144.91667;46.08
2024-10-08T23:00:00+02:00;13817.17;2359.33;6061.17;54.00;11.00;352.50;25719.5;33.1
2024-10-09T00:00:00+02:00;13537.83;1218.17;6059.58;54.08;10.92;330.00;24287.08333;19.86
2024-10-09T01:00:00+02:00;12338.58;628.42;6059.33;54.00;10.25;324.33;23057.25;3.6
2024-10-09T02:00:00+02:00;11598.08;309.75;6060.42;54.00;10.58;323.08;22282.58333;2
2024-10-09T03:00:00+02:00;10898.00;259.25;6062.92;54.00;10.83;323.00;21995;0.00098
2024-10-09T04:00:00+02:00;10896.92;259.33;6062.17;54.00;10.17;322.67;21926.58333;0.00098
2024-10-09T05:00:00+02:00;11039.17;379.58;6060.58;54.00;10.00;313.67;22225.16667;2
2024-10-09T06:00:00+02:00;12583.00;1113.25;6060.75;54.00;9.67;322.17;24174.5;16.98
2024-10-09T07:00:00+02:00;13507.67;3457.08;6064.25;57.75;10.08;331.83;27387.33333;40
2024-10-09T08:00:00+02:00;13391.25;5001.92;6064.42;173.25;10.25;322.33;28850.25;52.8
2024-10-09T09:00:00+02:00;13048.00;5034.17;6063.08;1756.25;10.00;327.92;28829.41667;47.59
2024-10-09T10:00:00+02:00;12547.25;3128.42;6063.50;4533.25;20.08;330.42;28396.83333;35.06
2024-10-09T11:00:00+02:00;13095.83;1794.08;6060.92;5911.25;54.92;325.75;27956.58333;30.3
2024-10-09T12:00:00+02:00;13913.00;578.25;6059.08;6710.75;56.00;314.58;27998.66667;26.5
2024-10-09T13:00:00+02:00;14990.75;-115.33;6055.42;7086.33;50.08;312.33;28115.16667;20.33
2024-10-09T14:00:00+02:00;15376.17;-357.50;6054.75;7161.83;45.17;302.75;27619.25;6
2024-10-09T15:00:00+02:00;14090.50;-432.08;6053.00;6876.58;36.00;303.83;26901;3.32
2024-10-09T16:00:00+02:00;14773.33;-451.17;6048.25;6599.08;36.08;300.92;26698.25;3.32
2024-10-09T17:00:00+02:00;15942.50;10.50;6043.50;4911.75;38.00;306.50;27536.41667;8.75
2024-10-09T18:00:00+02:00;16465.75;1326.33;6042.75;3001.58;38.33;324.58;28220.33333;30.3
2024-10-09T19:00:00+02:00;16861.58;4059.67;6047.50;612.58;12.08;343.83;29663.41667;40
2024-10-09T20:00:00+02:00;16752.33;4577.67;6048.67;80.58;10.67;347.67;31661.33333;60.8
2024-10-09T21:00:00+02:00;15632.42;4932.33;6048.67;76.25;10.08;345.50;30933.41667;49.08
2024-10-09T22:00:00+02:00;14516.67;4198.83;6046.92;73.83;10.00;335.50;27903.08333;46.69
2024-10-09T23:00:00+02:00;13798.50;3594.58;6048.50;73.00;10.00;375.17;25411.16667;41.13
2024-10-10T00:00:00+02:00;13130.58;3086.33;6044.75;69.50;10.00;383.25;24044.25;40.08
2024-10-10T01:00:00+02:00;12083.25;2477.08;6050.08;67.25;10.00;385.83;22883.83333;40
2024-10-10T02:00:00+02:00;11478.08;2326.92;6060.00;67.25;10.58;386.00;22122.91667;40
2024-10-10T03:00:00+02:00;10894.50;2160.83;6067.83;67.08;10.33;386.00;21700.58333;40
2024-10-10T04:00:00+02:00;10488.42;2166.00;6069.92;67.25;9.58;386.92;21552;44
2024-10-10T05:00:00+02:00;9977.50;2500.58;6071.67;67.17;10.67;390.67;21883.5;55.01
2024-10-10T06:00:00+02:00;9513.00;3478.25;6070.42;67.08;10.83;400.17;24200.83333;69
2024-10-10T07:00:00+02:00;9067.67;5494.42;6069.25;100.00;10.08;414.58;27792.75;91.48
2024-10-10T08:00:00+02:00;8373.00;6319.08;6069.17;418.25;10.33;405.08;29196.75;108.8
2024-10-10T09:00:00+02:00;7298.25;5820.75;6071.75;4387.67;9.92;375.83;29210.83333;92
2024-10-10T10:00:00+02:00;6249.08;3523.08;6076.33;9687.92;28.25;366.17;28371.91667;69
2024-10-10T11:00:00+02:00;5213.25;1741.58;6076.50;12884.00;102.42;388.50;27565.91667;40.29
2024-10-10T12:00:00+02:00;5090.92;1284.08;6065.58;14061.08;205.58;365.67;27251.83333;39.83
2024-10-10T13:00:00+02:00;5031.75;1057.58;6048.83;14275.58;309.00;363.00;27241.91667;40.08
2024-10-10T14:00:00+02:00;4664.33;658.25;6034.25;14569.83;398.75;352.92;26686.66667;39.83
2024-10-10T15:00:00+02:00;4197.83;596.42;6023.83;14136.25;613.83;355.33;26119.41667;40.5
2024-10-10T16:00:00+02:00;4018.00;927.42;6023.25;13268.33;811.50;350.42;25817.08333;55.26
2024-10-10T17:00:00+02:00;3136.08;2761.33;6037.25;11095.00;1219.75;352.00;26484.91667;71.78
2024-10-10T18:00:00+02:00;2863.17;4499.33;6066.92;6019.58;1177.17;391.42;27091.75;100
2024-10-10T19:00:00+02:00;3115.92;6429.67;6072.08;967.42;620.42;398.67;28332;129.22
2024-10-10T20:00:00+02:00;3037.08;7034.08;6064.67;89.75;251.17;406.00;30576;180
2024-10-10T21:00:00+02:00;2629.17;7146.50;6064.75;87.67;191.17;402.50;30025.83333;173.4
2024-10-10T22:00:00+02:00;2159.08;6911.42;6064.33;87.00;109.08;389.58;27330.08333;120
2024-10-10T23:00:00+02:00;1883.50;6569.17;6064.00;87.08;55.50;388.17;24831.66667;108.8
2024-10-11T00:00:00+02:00;1923.25;6207.00;6062.33;87.00;18.50;421.92;23509.66667;111.03
2024-10-11T01:00:00+02:00;1753.25;6168.17;6062.00;87.00;10.25;427.83;22319.41667;99
2024-10-11T02:00:00+02:00;1604.17;5551.58;6063.42;87.00;10.50;431.33;21557.58333;92
2024-10-11T03:00:00+02:00;1567.08;5272.33;6065.08;101.00;10.08;428.25;21157.75;88.71
2024-10-11T04:00:00+02:00;1656.00;4987.75;6074.50;90.50;10.50;425.25;21013.16667;84.72
2024-10-11T05:00:00+02:00;1763.33;4810.00;6079.33;87.00;10.00;423.58;21367.33333;81.37
2024-10-11T06:00:00+02:00;2049.25;6065.08;6078.75;54.00;10.00;434.67;23514.5;99.95
2024-10-11T07:00:00+02:00;2345.67;7672.67;6078.42;54.92;10.25;437.00;26767.33333;140.41
2024-10-11T08:00:00+02:00;2765.42;7813.08;6077.58;463.08;10.58;422.33;28263.16667;155.49
2024-10-11T09:00:00+02:00;2966.75;6752.50;6079.42;3689.33;10.08;418.83;28524.91667;110.01
2024-10-11T10:00:00+02:00;3285.83;4586.08;6079.17;7129.17;31.25;402.33;28213.58333;90
2024-10-11T11:00:00+02:00;3604.33;3834.33;6077.67;8743.17;54.67;396.42;27618.66667;79.9
2024-10-11T12:00:00+02:00;3968.92;3047.17;6076.42;10020.67;47.33;393.25;27363.66667;70.1
2024-10-11T13:00:00+02:00;5154.08;1569.67;6073.08;11035.92;21.83;395.75;27320.66667;58.11
2024-10-11T14:00:00+02:00;5241.50;1745.33;6073.33;10329.17;24.75;393.25;26797;61.95
2024-10-11T15:00:00+02:00;6459.08;1929.25;6070.50;9425.50;102.92;392.08;26263.08333;66.95
2024-10-11T16:00:00+02:00;7770.25;2359.67;6070.92;7843.25;99.50;392.92;26222.75;70
2024-10-11T17:00:00+02:00;8302.92;4238.67;6069.92;5727.83;89.00;387.50;26749.25;71.35
2024-10-11T18:00:00+02:00;9212.92;6193.67;6069.58;2442.25;96.00;405.08;27622.41667;82.44
2024-10-11T19:00:00+02:00;10357.75;7250.25;6071.33;266.00;22.33;432.17;28948.75;100.8
2024-10-11T20:00:00+02:00;10989.00;6998.00;6070.33;61.92;9.58;438.17;30292.66667;109.01
2024-10-11T21:00:00+02:00;11397.75;6032.25;6073.17;58.08;10.58;436.83;29327.16667;90.69
2024-10-11T22:00:00+02:00;10599.75;5844.00;5567.50;54.00;9.50;390.17;26600.75;81.37
2024-10-11T23:00:00+02:00;11892.50;4168.08;6073.00;54.00;8.92;406.50;24439.5;80.57
2024-10-12T00:00:00+02:00;11980.67;2863.08;6074.08;51.58;9.42;392.58;22924.66667;67.29
2024-10-12T01:00:00+02:00;11705.50;2318.08;6074.42;50.17;9.50;380.83;21751.5;57.57
2024-10-12T02:00:00+02:00;10723.25;1876.75;6073.92;50.00;9.83;376.25;20816.58333;47.96
